"Country_Region","Last_Update","Confirmed","Deaths","Recovered","Active"
"US",2020-04-09,59,2,0,0
"US",2020-04-09,60,0,0,0
"US",2020-04-09,60,1,0,0
"US",2020-04-09,61,0,0,0
"US",2020-04-09,61,1,0,0
"US",2020-04-09,61,2,0,0
"US",2020-04-09,62,0,0,0
"US",2020-04-09,62,1,0,0
"US",2020-04-09,63,0,0,0
"US",2020-04-09,63,2,0,0
"US",2020-04-09,63,3,0,0
"US",2020-04-09,64,1,0,0
"US",2020-04-09,64,6,0,0
"US",2020-04-09,64,7,0,0
"US",2020-04-09,65,0,0,0
"US",2020-04-09,65,1,0,0
"US",2020-04-09,65,2,0,0
"US",2020-04-09,65,3,0,0
"US",2020-04-09,66,0,0,0
"US",2020-04-09,66,1,0,0
"US",2020-04-09,66,5,0,0
"US",2020-04-09,67,0,0,0
"US",2020-04-09,67,2,0,0
"US",2020-04-09,67,3,0,0
"US",2020-04-09,68,0,0,0
"US",2020-04-09,68,3,0,0
"US",2020-04-09,69,0,0,0
"US",2020-04-09,69,1,0,0
"US",2020-04-09,69,2,0,0
"US",2020-04-09,69,3,0,0
"US",2020-04-09,69,4,0,0
"US",2020-04-09,70,0,0,0
"US",2020-04-09,70,1,0,0
"US",2020-04-09,70,2,0,0
"US",2020-04-09,71,2,0,0
"US",2020-04-09,71,8,0,0
"US",2020-04-09,72,1,0,0
"US",2020-04-09,72,2,0,0
"US",2020-04-09,73,0,0,0
"US",2020-04-09,73,1,0,0
"US",2020-04-09,73,4,0,0
"US",2020-04-09,74,0,0,0
"US",2020-04-09,74,2,0,0
"US",2020-04-09,74,6,0,0
"US",2020-04-09,74,7,0,0
"US",2020-04-09,75,3,0,0
"US",2020-04-09,76,1,0,0
"US",2020-04-09,76,5,0,0
"US",2020-04-09,77,0,0,0
"US",2020-04-09,77,1,0,0
"US",2020-04-09,77,3,0,0
"US",2020-04-09,77,5,0,0
"US",2020-04-09,78,1,0,0
"US",2020-04-09,78,2,0,0
"US",2020-04-09,78,3,0,0
"US",2020-04-09,78,5,0,0
"US",2020-04-09,79,1,0,0
"US",2020-04-09,79,2,0,0
"US",2020-04-09,79,3,0,0
"US",2020-04-09,80,1,0,0
"US",2020-04-09,80,2,0,0
"US",2020-04-09,81,6,0,0
"US",2020-04-09,81,9,0,0
"US",2020-04-09,82,0,0,0
"US",2020-04-09,82,2,0,0
"US",2020-04-09,83,0,0,0
"US",2020-04-09,83,1,0,0
"US",2020-04-09,83,2,0,0
"US",2020-04-09,83,4,0,0
"US",2020-04-09,83,5,0,0
"US",2020-04-09,84,0,0,0
"US",2020-04-09,84,2,0,0
"US",2020-04-09,84,3,0,0
"US",2020-04-09,84,4,0,0
"US",2020-04-09,85,0,0,0
"US",2020-04-09,85,1,0,0
"US",2020-04-09,85,2,0,0
"US",2020-04-09,86,2,0,0
"US",2020-04-09,87,5,0,0
"US",2020-04-09,88,1,0,0
"US",2020-04-09,88,2,0,0
"US",2020-04-09,88,3,0,0
"US",2020-04-09,89,1,0,0
"US",2020-04-09,89,3,0,0
"US",2020-04-09,90,1,0,0
"US",2020-04-09,90,4,0,0
"US",2020-04-09,91,4,0,0
"US",2020-04-09,92,6,0,0
"US",2020-04-09,93,0,0,0
"US",2020-04-09,93,1,0,0
"US",2020-04-09,94,0,0,0
"US",2020-04-09,95,0,0,0
"US",2020-04-09,95,2,0,0
"US",2020-04-09,96,3,0,0
"US",2020-04-09,96,5,0,0
"US",2020-04-09,96,7,0,0
"US",2020-04-09,96,9,0,0
"US",2020-04-09,97,4,0,0
"US",2020-04-09,98,0,0,0
"US",2020-04-09,98,1,0,0
"US",2020-04-09,98,2,0,0
"US",2020-04-09,98,5,0,0
"US",2020-04-09,98,7,0,0
"US",2020-04-09,98,10,0,0
"US",2020-04-09,99,4,0,0
"US",2020-04-09,99,5,0,0
"US",2020-04-09,100,2,0,0
"US",2020-04-09,101,0,0,0
"US",2020-04-09,101,7,0,0
"US",2020-04-09,102,1,0,0
"US",2020-04-09,102,3,0,0
"US",2020-04-09,102,5,0,0
"US",2020-04-09,103,1,0,0
"US",2020-04-09,103,3,0,0
"US",2020-04-09,103,7,0,0
"US",2020-04-09,104,2,0,0
"US",2020-04-09,105,5,0,0
"US",2020-04-09,105,6,0,0
"US",2020-04-09,105,7,0,0
"US",2020-04-09,106,2,0,0
"US",2020-04-09,106,5,0,0
"US",2020-04-09,106,7,0,0
"US",2020-04-09,107,0,0,0
"US",2020-04-09,107,6,0,0
"US",2020-04-09,108,2,0,0
"US",2020-04-09,108,5,0,0
"US",2020-04-09,108,8,0,0
"US",2020-04-09,109,1,0,0
"US",2020-04-09,109,3,0,0
"US",2020-04-09,109,4,0,0
"US",2020-04-09,110,14,0,0
"US",2020-04-09,111,3,0,0
"US",2020-04-09,112,2,0,0
"US",2020-04-09,113,2,0,0
"US",2020-04-09,113,3,0,0
"US",2020-04-09,114,2,0,0
"US",2020-04-09,116,0,0,0
"US",2020-04-09,116,14,0,0
"US",2020-04-09,117,4,0,0
"US",2020-04-09,118,1,0,0
"US",2020-04-09,119,8,0,0
"US",2020-04-09,120,0,0,0
"US",2020-04-09,120,1,0,0
"US",2020-04-09,120,2,0,0
"US",2020-04-09,120,8,0,0
"US",2020-04-09,121,3,0,0
"US",2020-04-09,121,5,0,0
"US",2020-04-09,122,5,0,0
"US",2020-04-09,123,1,0,0
"US",2020-04-09,123,2,0,0
"US",2020-04-09,125,8,0,0
"US",2020-04-09,126,0,0,0
"US",2020-04-09,126,3,0,0
"US",2020-04-09,127,3,0,0
"US",2020-04-09,127,5,0,0
"US",2020-04-09,127,6,0,0
"US",2020-04-09,128,0,0,0
"US",2020-04-09,128,2,0,0
"US",2020-04-09,128,4,0,0
"US",2020-04-09,128,21,0,0
"US",2020-04-09,129,8,0,0
"US",2020-04-09,129,13,0,0
"US",2020-04-09,131,1,0,0
"US",2020-04-09,131,4,0,0
"US",2020-04-09,132,2,0,0
"US",2020-04-09,132,6,0,0
"US",2020-04-09,132,8,0,0
"US",2020-04-09,135,1,0,0
"US",2020-04-09,136,1,0,0
"US",2020-04-09,137,0,0,0
"US",2020-04-09,139,1,0,0
"US",2020-04-09,139,2,0,0
"US",2020-04-09,139,4,0,0
"US",2020-04-09,139,6,0,0
"US",2020-04-09,140,4,0,0
"US",2020-04-09,140,5,0,0
"US",2020-04-09,143,2,0,0
"US",2020-04-09,145,5,0,0
"US",2020-04-09,145,13,0,0
"US",2020-04-09,146,11,0,0
"US",2020-04-09,148,4,0,0
"US",2020-04-09,148,8,0,0
"US",2020-04-09,149,1,0,0
"US",2020-04-09,149,10,0,0
"US",2020-04-09,150,0,0,0
"US",2020-04-09,150,1,0,0
"US",2020-04-09,151,8,0,0
"US",2020-04-09,155,4,0,0
"US",2020-04-09,155,6,0,0
"US",2020-04-09,155,7,0,0
"US",2020-04-09,156,3,0,0
"US",2020-04-09,156,4,0,0
"US",2020-04-09,157,3,0,0
"US",2020-04-09,158,0,0,0
"US",2020-04-09,158,3,0,0
"US",2020-04-09,159,6,0,0
"US",2020-04-09,161,2,0,0
"US",2020-04-09,161,6,0,0
"US",2020-04-09,162,2,0,0
"US",2020-04-09,162,4,0,0
"US",2020-04-09,163,6,0,0
"US",2020-04-09,165,1,0,0
"US",2020-04-09,167,5,0,0
"US",2020-04-09,167,7,0,0
"US",2020-04-09,167,8,0,0
"US",2020-04-09,168,9,0,0
"US",2020-04-09,170,2,0,0
"US",2020-04-09,170,3,0,0
"US",2020-04-09,170,5,0,0
"US",2020-04-09,171,1,0,0
"US",2020-04-09,171,7,0,0
"US",2020-04-09,172,4,0,0
"US",2020-04-09,172,5,0,0
"US",2020-04-09,173,3,0,0
"US",2020-04-09,175,10,0,0
"US",2020-04-09,177,3,0,0
"US",2020-04-09,179,5,0,0
"US",2020-04-09,180,2,0,0
"US",2020-04-09,180,3,0,0
"US",2020-04-09,180,5,0,0
"US",2020-04-09,181,2,0,0
"US",2020-04-09,183,4,0,0
"US",2020-04-09,184,1,0,0
"US",2020-04-09,184,3,0,0
"US",2020-04-09,184,5,0,0
"US",2020-04-09,184,6,0,0
"US",2020-04-09,187,0,0,0
"US",2020-04-09,187,9,0,0
"US",2020-04-09,190,0,0,0
"US",2020-04-09,190,5,0,0
"US",2020-04-09,190,8,0,0
"US",2020-04-09,191,4,0,0
"US",2020-04-09,191,7,0,0
"US",2020-04-09,192,0,0,0
"US",2020-04-09,196,12,0,0
"US",2020-04-09,198,5,0,0
"US",2020-04-09,199,5,0,0
"US",2020-04-09,203,2,0,0
"US",2020-04-09,203,6,0,0
"US",2020-04-09,203,18,0,0
"US",2020-04-09,203,83,0,0
"US",2020-04-09,205,7,0,0
"US",2020-04-09,205,14,0,0
"US",2020-04-09,206,14,0,0
"US",2020-04-09,207,3,0,0
"US",2020-04-09,209,4,0,0
"US",2020-04-09,210,8,0,0
"US",2020-04-09,210,15,0,0
"US",2020-04-09,212,6,0,0
"US",2020-04-09,212,14,0,0
"US",2020-04-09,214,4,0,0
"US",2020-04-09,214,7,0,0
"US",2020-04-09,215,8,0,0
"US",2020-04-09,215,25,0,0
"US",2020-04-09,219,1,0,0
"US",2020-04-09,221,12,0,0
"US",2020-04-09,222,3,0,0
"US",2020-04-09,225,3,0,0
"US",2020-04-09,228,1,0,0
"US",2020-04-09,228,2,0,0
"US",2020-04-09,231,4,0,0
"US",2020-04-09,231,14,0,0
"US",2020-04-09,233,4,0,0
"US",2020-04-09,233,9,0,0
"US",2020-04-09,233,13,0,0
"US",2020-04-09,235,9,0,0
"US",2020-04-09,237,14,0,0
"US",2020-04-09,238,0,0,0
"US",2020-04-09,238,1,0,0
"US",2020-04-09,243,1,0,0
"US",2020-04-09,243,21,0,0
"US",2020-04-09,244,8,0,0
"US",2020-04-09,246,14,0,0
"US",2020-04-09,248,11,0,0
"US",2020-04-09,249,7,0,0
"US",2020-04-09,250,3,0,0
"US",2020-04-09,252,11,0,0
"US",2020-04-09,254,3,0,0
"US",2020-04-09,256,8,0,0
"US",2020-04-09,258,1,0,0
"US",2020-04-09,267,2,0,0
"US",2020-04-09,268,1,0,0
"US",2020-04-09,269,11,0,0
"US",2020-04-09,272,13,0,0
"US",2020-04-09,273,0,0,0
"US",2020-04-09,274,2,0,0
"US",2020-04-09,274,7,0,0
"US",2020-04-09,275,1,0,0
"US",2020-04-09,280,2,0,0
"US",2020-04-09,283,5,0,0
"US",2020-04-09,283,10,0,0
"US",2020-04-09,286,1,0,0
"US",2020-04-09,286,4,0,0
"US",2020-04-09,287,5,0,0
"US",2020-04-09,288,3,0,0
"US",2020-04-09,292,3,0,0
"US",2020-04-09,294,3,0,0
"US",2020-04-09,295,4,0,0
"US",2020-04-09,296,7,0,0
"US",2020-04-09,296,19,0,0
"US",2020-04-09,297,11,0,0
"US",2020-04-09,299,1,0,0
"US",2020-04-09,299,5,0,0
"US",2020-04-09,300,4,0,0
"US",2020-04-09,302,13,0,0
"US",2020-04-09,303,2,0,0
"US",2020-04-09,303,11,0,0
"US",2020-04-09,304,18,0,0
"US",2020-04-09,307,11,0,0
"US",2020-04-09,308,16,0,0
"US",2020-04-09,309,9,0,0
"US",2020-04-09,311,6,0,0
"US",2020-04-09,312,16,0,0
"US",2020-04-09,313,1,0,0
"US",2020-04-09,315,13,0,0
"US",2020-04-09,319,2,0,0
"US",2020-04-09,319,9,0,0
"US",2020-04-09,325,10,0,0
"US",2020-04-09,325,11,0,0
"US",2020-04-09,326,8,0,0
"US",2020-04-09,334,4,0,0
"US",2020-04-09,334,28,0,0
"US",2020-04-09,336,15,0,0
"US",2020-04-09,362,22,0,0
"US",2020-04-09,368,5,0,0
"US",2020-04-09,370,17,0,0
"US",2020-04-09,374,5,0,0
"US",2020-04-09,375,25,0,0
"US",2020-04-09,378,6,0,0
"US",2020-04-09,379,11,0,0
"US",2020-04-09,380,26,0,0
"US",2020-04-09,385,0,0,0
"US",2020-04-09,385,15,0,0
"US",2020-04-09,389,20,0,0
"US",2020-04-09,392,2,0,0
"US",2020-04-09,392,21,0,0
"US",2020-04-09,393,11,0,0
"US",2020-04-09,395,16,0,0
"US",2020-04-09,403,16,0,0
"US",2020-04-09,413,8,0,0
"US",2020-04-09,413,10,0,0
"US",2020-04-09,417,10,0,0
"US",2020-04-09,417,14,0,0
"US",2020-04-09,422,7,0,0
"US",2020-04-09,425,7,0,0
"US",2020-04-09,426,7,0,0
"US",2020-04-09,428,5,0,0
"US",2020-04-09,433,18,0,0
"US",2020-04-09,437,7,0,0
"US",2020-04-09,444,11,0,0
"US",2020-04-09,447,5,0,0
"US",2020-04-09,456,7,0,0
"US",2020-04-09,462,8,0,0
"US",2020-04-09,472,30,0,0
"US",2020-04-09,473,14,0,0
"US",2020-04-09,477,35,0,0
"US",2020-04-09,484,8,0,0
"US",2020-04-09,496,15,0,0
"US",2020-04-09,505,12,0,0
"US",2020-04-09,507,14,0,0
"US",2020-04-09,512,16,0,0
"US",2020-04-09,514,17,0,0
"US",2020-04-09,525,19,0,0
"US",2020-04-09,551,40,0,0
"US",2020-04-09,554,20,0,0
"US",2020-04-09,573,30,0,0
"US",2020-04-09,580,33,0,0
"US",2020-04-09,589,11,0,0
"US",2020-04-09,596,17,0,0
"US",2020-04-09,597,7,0,0
"US",2020-04-09,603,17,0,0
"US",2020-04-09,610,23,0,0
"US",2020-04-09,616,12,0,0
"US",2020-04-09,629,29,0,0
"US",2020-04-09,633,21,0,0
"US",2020-04-09,637,15,0,0
"US",2020-04-09,637,20,0,0
"US",2020-04-09,638,12,0,0
"US",2020-04-09,641,20,0,0
"US",2020-04-09,644,9,0,0
"US",2020-04-09,674,16,0,0
"US",2020-04-09,683,33,0,0
"US",2020-04-09,690,16,0,0
"US",2020-04-09,698,40,0,0
"US",2020-04-09,701,9,0,0
"US",2020-04-09,716,19,0,0
"US",2020-04-09,724,10,0,0
"US",2020-04-09,742,12,0,0
"US",2020-04-09,755,48,0,0
"US",2020-04-09,759,12,0,0
"US",2020-04-09,764,19,0,0
"US",2020-04-09,777,19,0,0
"US",2020-04-09,802,14,0,0
"US",2020-04-09,832,3,0,0
"US",2020-04-09,838,0,0,0
"US",2020-04-09,838,17,0,0
"US",2020-04-09,857,11,0,0
"US",2020-04-09,858,7,0,0
"US",2020-04-09,861,10,0,0
"US",2020-04-09,875,30,0,0
"US",2020-04-09,883,21,0,0
"US",2020-04-09,906,26,0,0
"US",2020-04-09,914,37,0,0
"US",2020-04-09,927,33,0,0
"US",2020-04-09,931,25,0,0
"US",2020-04-09,949,20,0,0
"US",2020-04-09,979,16,0,0
"US",2020-04-09,990,23,0,0
"US",2020-04-09,994,23,0,0
"US",2020-04-09,996,4,0,0
"US",2020-04-09,1000,36,0,0
"US",2020-04-09,1004,13,0,0
"US",2020-04-09,1006,20,0,0
"US",2020-04-09,1014,23,0,0
"US",2020-04-09,1020,8,0,0
"US",2020-04-09,1020,62,0,0
"US",2020-04-09,1041,23,0,0
"US",2020-04-09,1079,17,0,0
"US",2020-04-09,1161,36,0,0
"US",2020-04-09,1214,30,0,0
"US",2020-04-09,1222,26,0,0
"US",2020-04-09,1241,12,0,0
"US",2020-04-09,1260,73,0,0
"US",2020-04-09,1276,45,0,0
"US",2020-04-09,1276,62,0,0
"US",2020-04-09,1280,33,0,0
"US",2020-04-09,1302,26,0,0
"US",2020-04-09,1335,59,0,0
"US",2020-04-09,1380,46,0,0
"US",2020-04-09,1432,22,0,0
"US",2020-04-09,1432,51,0,0
"US",2020-04-09,1461,29,0,0
"US",2020-04-09,1466,13,0,0
"US",2020-04-09,1471,75,0,0
"US",2020-04-09,1476,34,0,0
"US",2020-04-09,1484,65,0,0
"US",2020-04-09,1493,10,0,0
"US",2020-04-09,1507,33,0,0
"US",2020-04-09,1523,32,0,0
"US",2020-04-09,1530,36,0,0
"US",2020-04-09,1689,39,0,0
"US",2020-04-09,1693,37,0,0
"US",2020-04-09,1745,64,0,0
"US",2020-04-09,2007,41,0,0
"US",2020-04-09,2009,71,0,0
"US",2020-04-09,2183,78,0,0
"US",2020-04-09,2336,50,0,0
"US",2020-04-09,2415,81,0,0
"US",2020-04-09,2454,66,0,0
"US",2020-04-09,2645,117,0,0
"US",2020-04-09,2783,165,0,0
"US",2020-04-09,3047,34,0,0
"US",2020-04-09,3093,119,0,0
"US",2020-04-09,3248,98,0,0
"US",2020-04-09,3886,258,0,0
"US",2020-04-09,4041,48,0,0
"US",2020-04-09,4045,80,0,0
"US",2020-04-09,4247,246,0,0
"US",2020-04-09,4309,115,0,0
"US",2020-04-09,4480,158,0,0
"US",2020-04-09,4628,152,0,0
"US",2020-04-09,4690,82,0,0
"US",2020-04-09,4882,178,0,0
"US",2020-04-09,5029,87,0,0
"US",2020-04-09,5203,145,0,0
"US",2020-04-09,5242,224,0,0
"US",2020-04-09,5745,62,0,0
"US",2020-04-09,5879,132,0,0
"US",2020-04-09,6069,321,0,0
"US",2020-04-09,6665,172,0,0
"US",2020-04-09,7955,223,0,0
"US",2020-04-09,8343,345,0,0
"US",2020-04-09,10093,504,0,0
"US",2020-04-09,10520,310,0,0
"US",2020-04-09,17004,359,0,0
"US",2020-04-09,18803,362,0,0
"US",2020-04-09,20140,633,0,0
"US",2020-04-09,87028,5150,0,0
"US",2020-04-10,0,0,0,0
"US",2020-04-10,0,0,28790,0
"US",2020-04-10,0,1,0,0
"US",2020-04-10,0,2,0,0
"US",2020-04-10,0,3,0,0
"US",2020-04-10,0,4,0,0
"US",2020-04-10,0,8,0,0
"US",2020-04-10,0,18,0,0
"US",2020-04-10,0,26,0,0
"US",2020-04-10,0,83,0,0
"US",2020-04-10,1,0,0,0
"US",2020-04-10,1,1,0,0
"US",2020-04-10,2,0,0,0
"US",2020-04-10,2,1,0,0
"US",2020-04-10,3,0,0,0
"US",2020-04-10,3,1,0,0
"US",2020-04-10,4,0,0,0
"US",2020-04-10,4,1,0,0
"US",2020-04-10,5,0,0,0
"US",2020-04-10,5,1,0,0
"US",2020-04-10,6,0,0,0
"US",2020-04-10,6,1,0,0
"US",2020-04-10,6,2,0,0
"US",2020-04-10,7,0,0,0
"US",2020-04-10,7,1,0,0
"US",2020-04-10,8,0,0,0
"US",2020-04-10,8,1,0,0
"US",2020-04-10,8,2,0,0
"US",2020-04-10,9,0,0,0
"US",2020-04-10,9,1,0,0
"US",2020-04-10,9,16,0,0
"US",2020-04-10,10,0,0,0
"US",2020-04-10,10,1,0,0
"US",2020-04-10,10,2,0,0
"US",2020-04-10,11,0,0,0
"US",2020-04-10,11,1,0,0
"US",2020-04-10,11,2,0,0
"US",2020-04-10,12,0,0,0
"US",2020-04-10,12,1,0,0
"US",2020-04-10,12,2,0,0
"US",2020-04-10,13,0,0,0
"US",2020-04-10,13,1,0,0
"US",2020-04-10,13,2,0,0
"US",2020-04-10,14,0,0,0
"US",2020-04-10,14,1,0,0
"US",2020-04-10,14,2,0,0
"US",2020-04-10,15,0,0,0
"US",2020-04-10,15,1,0,0
"US",2020-04-10,16,0,0,0
"US",2020-04-10,16,1,0,0
"US",2020-04-10,16,2,0,0
"US",2020-04-10,16,3,0,0
"US",2020-04-10,17,0,0,0
"US",2020-04-10,17,1,0,0
"US",2020-04-10,17,2,0,0
"US",2020-04-10,18,0,0,0
"US",2020-04-10,18,1,0,0
"US",2020-04-10,18,2,0,0
"US",2020-04-10,18,3,0,0
"US",2020-04-10,19,0,0,0
"US",2020-04-10,19,1,0,0
"US",2020-04-10,19,2,0,0
"US",2020-04-10,19,3,0,0
"US",2020-04-10,19,5,0,0
"US",2020-04-10,20,0,0,0
"US",2020-04-10,20,1,0,0
"US",2020-04-10,20,2,0,0
"US",2020-04-10,20,3,0,0
"US",2020-04-10,21,0,0,0
"US",2020-04-10,21,1,0,0
"US",2020-04-10,21,2,0,0
"US",2020-04-10,22,0,0,0
"US",2020-04-10,22,1,0,0
"US",2020-04-10,22,2,0,0
"US",2020-04-10,22,3,0,0
"US",2020-04-10,23,0,0,0
"US",2020-04-10,23,1,0,0
"US",2020-04-10,23,2,0,0
"US",2020-04-10,23,3,0,0
"US",2020-04-10,24,0,0,0
"US",2020-04-10,24,1,0,0
"US",2020-04-10,24,2,0,0
"US",2020-04-10,24,3,0,0
"US",2020-04-10,25,0,0,0
"US",2020-04-10,25,1,0,0
"US",2020-04-10,25,2,0,0
"US",2020-04-10,26,0,0,0
"US",2020-04-10,26,1,0,0
"US",2020-04-10,26,2,0,0
"US",2020-04-10,26,5,0,0
"US",2020-04-10,27,0,0,0
"US",2020-04-10,27,1,0,0
"US",2020-04-10,27,2,0,0
"US",2020-04-10,27,3,0,0
"US",2020-04-10,28,0,0,0
"US",2020-04-10,28,1,0,0
"US",2020-04-10,28,3,0,0
"US",2020-04-10,29,0,0,0
"US",2020-04-10,29,1,0,0
"US",2020-04-10,29,2,0,0
"US",2020-04-10,29,3,0,0
"US",2020-04-10,29,5,0,0
"US",2020-04-10,30,0,0,0
"US",2020-04-10,30,1,0,0
"US",2020-04-10,30,2,0,0
"US",2020-04-10,31,0,0,0
"US",2020-04-10,31,1,0,0
"US",2020-04-10,31,3,0,0
"US",2020-04-10,32,0,0,0
"US",2020-04-10,32,1,0,0
"US",2020-04-10,32,2,0,0
"US",2020-04-10,32,18,0,0
"US",2020-04-10,33,0,0,0
"US",2020-04-10,33,1,0,0
"US",2020-04-10,33,2,0,0
"US",2020-04-10,34,0,0,0
"US",2020-04-10,34,1,0,0
"US",2020-04-10,34,2,0,0
"US",2020-04-10,34,4,0,0
"US",2020-04-10,35,0,0,0
"US",2020-04-10,35,1,0,0
"US",2020-04-10,35,2,0,0
"US",2020-04-10,35,3,0,0
"US",2020-04-10,36,0,0,0
"US",2020-04-10,36,1,0,0
"US",2020-04-10,36,2,0,0
"US",2020-04-10,36,3,0,0
"US",2020-04-10,36,4,0,0
"US",2020-04-10,37,0,0,0
"US",2020-04-10,37,1,0,0
"US",2020-04-10,37,2,0,0
"US",2020-04-10,37,5,0,0
"US",2020-04-10,38,0,0,0
"US",2020-04-10,38,2,0,0
"US",2020-04-10,38,3,0,0
"US",2020-04-10,39,0,0,0
"US",2020-04-10,39,1,0,0
"US",2020-04-10,39,2,0,0
"US",2020-04-10,39,3,0,0
"US",2020-04-10,40,1,0,0
"US",2020-04-10,40,2,0,0
"US",2020-04-10,40,3,0,0
"US",2020-04-10,40,7,0,0
"US",2020-04-10,41,0,0,0
"US",2020-04-10,41,1,0,0
"US",2020-04-10,41,2,0,0
"US",2020-04-10,41,3,0,0
"US",2020-04-10,41,5,0,0
"US",2020-04-10,42,0,0,0
"US",2020-04-10,42,1,0,0
"US",2020-04-10,42,2,0,0
"US",2020-04-10,42,6,0,0
"US",2020-04-10,43,0,0,0
"US",2020-04-10,43,1,0,0
"US",2020-04-10,43,4,0,0
"US",2020-04-10,44,0,0,0
"US",2020-04-10,44,1,0,0
"US",2020-04-10,44,2,0,0
"US",2020-04-10,45,3,0,0
"US",2020-04-10,45,7,0,0
"US",2020-04-10,46,0,0,0
"US",2020-04-10,46,2,0,0
"US",2020-04-10,46,3,0,0
"US",2020-04-10,46,4,0,0
"US",2020-04-10,47,0,0,0
"US",2020-04-10,47,3,0,0
"US",2020-04-10,47,4,0,0
"US",2020-04-10,48,0,0,0
"US",2020-04-10,48,1,0,0
"US",2020-04-10,48,2,0,0
"US",2020-04-10,48,3,0,0
"US",2020-04-10,48,4,0,0
"US",2020-04-10,49,0,0,0
"US",2020-04-10,49,1,0,0
"US",2020-04-10,49,2,0,0
"US",2020-04-10,49,4,0,0
"US",2020-04-10,50,0,0,0
"US",2020-04-10,50,1,0,0
"US",2020-04-10,51,0,0,0
"US",2020-04-10,51,2,0,0
"US",2020-04-10,52,1,0,0
"US",2020-04-10,52,2,0,0
"US",2020-04-10,52,3,0,0
"US",2020-04-10,53,0,0,0
"US",2020-04-10,53,1,0,0
"US",2020-04-10,53,2,0,0
"US",2020-04-10,53,3,0,0
"US",2020-04-10,54,0,0,0
"US",2020-04-10,54,2,0,0
"US",2020-04-10,54,8,0,0
"US",2020-04-10,55,0,0,0
"US",2020-04-10,55,1,0,0
"US",2020-04-10,55,3,0,0
"US",2020-04-10,56,0,0,0
"US",2020-04-10,56,1,0,0
"US",2020-04-10,56,3,0,0
"US",2020-04-10,57,0,0,0
"US",2020-04-10,57,1,0,0
"US",2020-04-10,57,2,0,0
"US",2020-04-10,57,4,0,0
"US",2020-04-10,58,0,0,0
"US",2020-04-10,58,2,0,0
"US",2020-04-10,58,4,0,0
"US",2020-04-10,59,0,0,0
"US",2020-04-10,59,1,0,0
"US",2020-04-10,59,3,0,0
"US",2020-04-10,59,7,0,0
"US",2020-04-10,60,0,0,0
"US",2020-04-10,60,1,0,0
"US",2020-04-10,60,4,0,0
"US",2020-04-10,60,6,0,0
"US",2020-04-10,61,0,0,0
"US",2020-04-10,61,1,0,0
"US",2020-04-10,61,2,0,0
"US",2020-04-10,61,3,0,0
"US",2020-04-10,61,9,0,0
"US",2020-04-10,62,0,0,0
"US",2020-04-10,62,1,0,0
"US",2020-04-10,62,2,0,0
"US",2020-04-10,63,1,0,0
"US",2020-04-10,63,2,0,0
"US",2020-04-10,63,5,0,0
"US",2020-04-10,64,1,0,0
"US",2020-04-10,64,6,0,0
"US",2020-04-10,65,0,0,0
"US",2020-04-10,65,1,0,0
"US",2020-04-10,65,2,0,0
"US",2020-04-10,65,4,0,0
"US",2020-04-10,66,0,0,0
"US",2020-04-10,66,2,0,0
"US",2020-04-10,66,7,0,0
"US",2020-04-10,67,1,0,0
"US",2020-04-10,67,3,0,0
"US",2020-04-10,67,5,0,0
"US",2020-04-10,68,1,0,0
"US",2020-04-10,68,3,0,0
"US",2020-04-10,69,2,0,0
"US",2020-04-10,69,4,0,0
"US",2020-04-10,70,0,0,0
"US",2020-04-10,70,1,0,0
"US",2020-04-10,70,2,0,0
"US",2020-04-10,70,3,0,0
"US",2020-04-10,70,6,0,0
"US",2020-04-10,71,0,0,0
"US",2020-04-10,71,3,0,0
"US",2020-04-10,71,9,0,0
"US",2020-04-10,72,0,0,0
"US",2020-04-10,73,0,0,0
"US",2020-04-10,73,2,0,0
"US",2020-04-10,73,3,0,0
"US",2020-04-10,74,2,0,0
"US",2020-04-10,75,1,0,0
"US",2020-04-10,75,2,0,0
"US",2020-04-10,75,4,0,0
"US",2020-04-10,76,1,0,0
"US",2020-04-10,76,2,0,0
"US",2020-04-10,76,8,0,0
"US",2020-04-10,77,3,0,0
"US",2020-04-10,77,4,0,0
"US",2020-04-10,77,7,0,0
"US",2020-04-10,78,1,0,0
"US",2020-04-10,79,0,0,0
"US",2020-04-10,79,2,0,0
"US",2020-04-10,79,3,0,0
"US",2020-04-10,80,1,0,0
"US",2020-04-10,80,3,0,0
"US",2020-04-10,80,5,0,0
"US",2020-04-10,81,1,0,0
"US",2020-04-10,81,2,0,0
"US",2020-04-10,81,10,0,0
"US",2020-04-10,82,0,0,0
"US",2020-04-10,82,2,0,0
"US",2020-04-10,83,1,0,0
"US",2020-04-10,83,4,0,0
"US",2020-04-10,84,0,0,0
"US",2020-04-10,84,2,0,0
"US",2020-04-10,84,3,0,0
"US",2020-04-10,84,5,0,0
"US",2020-04-10,85,2,0,0
"US",2020-04-10,85,4,0,0
"US",2020-04-10,86,2,0,0
"US",2020-04-10,87,0,0,0
"US",2020-04-10,87,6,0,0
"US",2020-04-10,88,0,0,0
"US",2020-04-10,88,1,0,0
"US",2020-04-10,88,2,0,0
"US",2020-04-10,89,0,0,0
"US",2020-04-10,89,3,0,0
"US",2020-04-10,90,1,0,0
"US",2020-04-10,90,2,0,0
"US",2020-04-10,90,3,0,0
"US",2020-04-10,91,0,0,0
"US",2020-04-10,91,1,0,0
"US",2020-04-10,92,2,0,0
